seq,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION,,PK
2111,_TPEBgtDetlBizCardAcc,공기업 예산사업별카드,8,LastUserSeq,최종작업자,int(10),8,9,,,,
2112,_TPEBgtDetlBizCardAcc,공기업 예산사업별카드,9,LastDateTime,최종작업일,datetime(8),9,9,,,,
1552,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,1,CompanySeq,법인내부코드,int(10),1,10,CompanySeq,1,,1
1553,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,2,DetlBizSeq,세부사업내부코드,int(10),2,10,DetlBizSeq,2,,1
1554,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,3,AccYY,회계연도,nchar(4),3,10,,,,
1555,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,4,Serl,순번,int(10),4,10,Serl,4,,1
1556,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,5,UMMgtType,담당구분,int(10),5,10,,,,
1557,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,6,EmpSeq,담당자,int(10),6,10,,,,
1558,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,7,BegDate,사업담당일,nchar(8),7,10,,,,
1559,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,8,Remark,비고,nvarchar(100),8,10,,,,
1560,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,9,LastUserSeq,작성자,int(10),9,10,,,,
1561,_TPEBgtDetlBizEmp,공기업 예산세부사업 담당자,10,LastDateTime,작성일시,datetime(8),10,10,,,,
1615,_TPEBgtForwd,공기업 예산이월,1,CompanySeq,법인내부코드,int(10),1,15,CompanySeq,1,,1
1616,_TPEBgtForwd,공기업 예산이월,2,AccYY,회계연도,nchar(4),2,15,AccYY,2,,1
1617,_TPEBgtForwd,공기업 예산이월,3,BizUnit,사업부문,int(10),3,15,BizUnit,3,,1
1618,_TPEBgtForwd,공기업 예산이월,4,AccDeptSeq,발의부서,int(10),4,15,AccDeptSeq,4,,1
1619,_TPEBgtForwd,공기업 예산이월,5,BgtDeptSeq,#예산관리단위,int(10),5,15,BgtDeptSeq,5,,1
1620,_TPEBgtForwd,공기업 예산이월,6,DetlBizSeq,세부사업,int(10),6,15,DetlBizSeq,6,,1
1621,_TPEBgtForwd,공기업 예산이월,7,BgtItemSeq,편성목,int(10),7,15,BgtItemSeq,7,,1
1622,_TPEBgtForwd,공기업 예산이월,8,BgtClassSeq,통계목,int(10),8,15,BgtClassSeq,8,,1
1623,_TPEBgtForwd,공기업 예산이월,9,BgtClassName,통계목명,nvarchar(200),9,15,BgtClassName,9,,1
1624,_TPEBgtForwd,공기업 예산이월,10,SMForwdType,이월예산구분,int(10),10,15,SMForwdType,10,,1
1625,_TPEBgtForwd,공기업 예산이월,11,ForwdDesc,이월내역,nvarchar(100),11,15,,,,
1626,_TPEBgtForwd,공기업 예산이월,12,ForwdAmt,이월금액,decimal(19),12,15,,,,
1627,_TPEBgtForwd,공기업 예산이월,13,IsCfm,확정여부,nchar(1),13,15,,,,
1628,_TPEBgtForwd,공기업 예산이월,14,LastUserSeq,작성자,int(10),14,15,,,,
1629,_TPEBgtForwd,공기업 예산이월,15,LastDateTime,작성일시,datetime(8),15,15,,,,
2029,_TPEBgtInCurrAmt,공기업 수입예산현액,1,CompanySeq,법인내부코드,int(10),1,16,,,,
2030,_TPEBgtInCurrAmt,공기업 수입예산현액,2,AccYY,회계연도,nchar(4),2,16,,,,
2031,_TPEBgtInCurrAmt,공기업 수입예산현액,3,SMBgtCurrType,예산현액구분,int(10),3,16,,,,
2032,_TPEBgtInCurrAmt,공기업 수입예산현액,4,BgtDate,적용일,nchar(8),4,16,,,,
2033,_TPEBgtInCurrAmt,공기업 수입예산현액,5,BizUnit,사업부문,int(10),5,16,,,,
2034,_TPEBgtInCurrAmt,공기업 수입예산현액,6,AccDeptSeq,발의부서,int(10),6,16,,,,
2035,_TPEBgtInCurrAmt,공기업 수입예산현액,7,BgtDeptSeq,#예산관리단위,int(10),7,16,,,,
2036,_TPEBgtInCurrAmt,공기업 수입예산현액,8,DetlBizSeq,세부사업,int(10),8,16,,,,
2037,_TPEBgtInCurrAmt,공기업 수입예산현액,9,BgtItemSeq,편성목,int(10),9,16,,,,
2038,_TPEBgtInCurrAmt,공기업 수입예산현액,10,BgtClassSeq,통계목,int(10),10,16,,,,
2039,_TPEBgtInCurrAmt,공기업 수입예산현액,11,BgtClassName,통계목명,nvarchar(200),11,16,,,,
2040,_TPEBgtInCurrAmt,공기업 수입예산현액,12,SMExpKind,지출구분,int(10),12,16,,,,
2041,_TPEBgtInCurrAmt,공기업 수입예산현액,13,CurrAmt,금액,decimal(19),13,16,,,,
2042,_TPEBgtInCurrAmt,공기업 수입예산현액,14,LastUserSeq,작업자,int(10),14,16,,,,
2043,_TPEBgtInCurrAmt,공기업 수입예산현액,15,LastDateTime,작업일시,datetime(8),15,16,,,,
2044,_TPEBgtInCurrAmt,공기업 수입예산현액,16,CompileDeg,편성차수,int(10),16,16,,,,
2096,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,1,CompanySeq,법인내부코드,int(10),1,8,,,,
2097,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,2,MultiConnSeq,멀티연결내부코드,int(10),2,8,,,,
2098,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,3,ConnBgtItemSeq,연결예산코드,int(10),3,8,,,,
2099,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,4,ConnAccSeq,계정과목,int(10),4,8,,,,
2100,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,5,AccYY,예산년도,nchar(4),5,8,,,,
2101,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,6,SMAccConStd,계정연결기준,int(10),6,8,,,,
2102,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,7,LastUserSeq,작성자,int(10),7,8,,,,
2103,_TPEBgtMultiBgtItem,공기업 예산멀티계정등록,8,LastDateTime,작성일시,datetime(8),8,8,,,,
2113,_TPEBgtNonControl,공기업 예산비통제항목등록,1,CompanySeq,법인내부코드,int(10),1,15,CompanySeq,1,,1
2114,_TPEBgtNonControl,공기업 예산비통제항목등록,2,NonControlSeq,예산비통제,int(10),2,15,NonControlSeq,2,,1
2115,_TPEBgtNonControl,공기업 예산비통제항목등록,3,SMInOut,세입세출구분,int(10),3,15,,,,
2116,_TPEBgtNonControl,공기업 예산비통제항목등록,4,AccYY,회계연도,nchar(4),4,15,,,,
2117,_TPEBgtNonControl,공기업 예산비통제항목등록,5,BgtDate,적용일,nchar(8),5,15,,,,
2118,_TPEBgtNonControl,공기업 예산비통제항목등록,6,BizUnit,사업부문,int(10),6,15,,,,
2119,_TPEBgtNonControl,공기업 예산비통제항목등록,7,AccDeptSeq,발의부서,int(10),7,15,,,,
2120,_TPEBgtNonControl,공기업 예산비통제항목등록,8,BgtDeptSeq,#예산관리단위,int(10),8,15,,,,
2121,_TPEBgtNonControl,공기업 예산비통제항목등록,9,DetlBizSeq,세부사업,int(10),9,15,,,,
2122,_TPEBgtNonControl,공기업 예산비통제항목등록,10,BgtItemSeq,편성목,int(10),10,15,,,,
2123,_TPEBgtNonControl,공기업 예산비통제항목등록,11,BgtClassSeq,통계목,int(10),11,15,,,,
2124,_TPEBgtNonControl,공기업 예산비통제항목등록,12,BgtClassName,통계목명,nvarchar(200),12,15,,,,
2125,_TPEBgtNonControl,공기업 예산비통제항목등록,13,IsCfm,예산비통제확정,nchar(1),13,15,,,,
2126,_TPEBgtNonControl,공기업 예산비통제항목등록,14,LastUserSeq,작업자,int(10),14,15,,,,
2127,_TPEBgtNonControl,공기업 예산비통제항목등록,15,LastDateTime,작업일시,datetime(8),15,15,,,,
1475,_TPEBgtPolicyBiz,공기업 예산정책사업,1,CompanySeq,법인내부코드,int(10),1,14,CompanySeq,1,,1
1476,_TPEBgtPolicyBiz,공기업 예산정책사업,2,PolicyBizSeq,정책사업내부코드,int(10),2,14,PolicyBizSeq,2,,1
1477,_TPEBgtPolicyBiz,공기업 예산정책사업,3,AccYY,회계연도,nchar(4),3,14,,,,
1478,_TPEBgtPolicyBiz,공기업 예산정책사업,4,PolicyBizNo,정책사업외부코드,nvarchar(50),4,14,,,,
1479,_TPEBgtPolicyBiz,공기업 예산정책사업,5,PolicyBizName,정책사업명,nvarchar(200),5,14,,,,
1480,_TPEBgtPolicyBiz,공기업 예산정책사업,6,UMFieldType,분야코드,int(10),6,14,,,,
1481,_TPEBgtPolicyBiz,공기업 예산정책사업,7,UMSectorType,부문코드,int(10),7,14,,,,
1482,_TPEBgtPolicyBiz,공기업 예산정책사업,8,SMUnBizType,비사업구분,int(10),8,14,,,,
1483,_TPEBgtPolicyBiz,공기업 예산정책사업,9,BizAim,사업목적,nvarchar(1000),9,14,,,,
1484,_TPEBgtPolicyBiz,공기업 예산정책사업,10,Effect,기대효과,nvarchar(1000),10,14,,,,
1485,_TPEBgtPolicyBiz,공기업 예산정책사업,11,DispSort,순서,int(10),11,14,,,,
1486,_TPEBgtPolicyBiz,공기업 예산정책사업,12,LastUserSeq,작성자,int(10),12,14,,,,
1487,_TPEBgtPolicyBiz,공기업 예산정책사업,13,LastDateTime,작성일시,datetime(8),13,14,,,,
1488,_TPEBgtPolicyBiz,공기업 예산정책사업,14,PolicyAgencyCode,정책사업기관코드,nvarchar(30),14,14,,,,
1489,_TPEBgtUnitBiz,공기업 예산단위사업,1,CompanySeq,법인내부코드,int(10),1,18,CompanySeq,1,,1
1490,_TPEBgtUnitBiz,공기업 예산단위사업,2,UnitBizSeq,단위사업내부코드,int(10),2,18,UnitBizSeq,2,,1
1491,_TPEBgtUnitBiz,공기업 예산단위사업,3,AccYY,회계연도,nchar(4),3,18,,,,
1492,_TPEBgtUnitBiz,공기업 예산단위사업,4,PolicyBizSeq,정책사업내부코드,int(10),4,18,,,,
1493,_TPEBgtUnitBiz,공기업 예산단위사업,5,UnitBizNo,단위사업외부코드,nvarchar(50),5,18,,,,
1494,_TPEBgtUnitBiz,공기업 예산단위사업,6,UnitBizName,단위사업명,nvarchar(200),6,18,,,,
1495,_TPEBgtUnitBiz,공기업 예산단위사업,7,DeptSeq,부서내부코드,int(10),7,18,,,,
1496,_TPEBgtUnitBiz,공기업 예산단위사업,8,UMDriveType,추진구분,int(10),8,18,,,,
1497,_TPEBgtUnitBiz,공기업 예산단위사업,9,SMUnitUnBiz,단위비사업구분,int(10),9,18,,,,
1498,_TPEBgtUnitBiz,공기업 예산단위사업,10,BizAim,사업목적,nvarchar(1000),10,18,,,,
1499,_TPEBgtUnitBiz,공기업 예산단위사업,11,BizScale,사업규모,nvarchar(1000),11,18,,,,
1500,_TPEBgtUnitBiz,공기업 예산단위사업,12,BizCont,사업내용,nvarchar(1000),12,18,,,,
1501,_TPEBgtUnitBiz,공기업 예산단위사업,13,DriveGrounds,추진근거,nvarchar(1000),13,18,,,,
1502,_TPEBgtUnitBiz,공기업 예산단위사업,14,SMWorkingStatus,진행상태,int(10),14,18,,,,
1503,_TPEBgtUnitBiz,공기업 예산단위사업,15,DispSort,순서,int(10),15,18,,,,
1504,_TPEBgtUnitBiz,공기업 예산단위사업,16,LastUserSeq,작성자,int(10),16,18,,,,
1505,_TPEBgtUnitBiz,공기업 예산단위사업,17,LastDateTime,작성일시,datetime(8),17,18,,,,
1506,_TPEBgtUnitBiz,공기업 예산단위사업,18,UnitAgencyCode,단위사업기관코드,nvarchar(30),18,18,,,,
2045,_TPEEstblsdBgtCompile,공기업 추경기정편성,1,CompanySeq,법인내부코드,int(10),1,19,,,,
2046,_TPEEstblsdBgtCompile,공기업 추경기정편성,2,EstablishedSeq,기정내부코드,int(10),2,19,,,,
2047,_TPEEstblsdBgtCompile,공기업 추경기정편성,3,SourceSeq,원천코드,int(10),3,19,,,,
2048,_TPEEstblsdBgtCompile,공기업 추경기정편성,4,AccYY,회계연도,nchar(4),4,19,,,,
2049,_TPEEstblsdBgtCompile,공기업 추경기정편성,5,SMBgtType,예산구분,int(10),5,19,,,,
2050,_TPEEstblsdBgtCompile,공기업 추경기정편성,6,SMBgtCate,예산유형,int(10),6,19,,,,
2051,_TPEEstblsdBgtCompile,공기업 추경기정편성,7,CompileDeg,편성차수,int(10),7,19,,,,
2052,_TPEEstblsdBgtCompile,공기업 추경기정편성,8,DemdDeg,요구차수,int(10),8,19,,,,
2053,_TPEEstblsdBgtCompile,공기업 추경기정편성,9,BizUnit,사업부문,int(10),9,19,,,,
2054,_TPEEstblsdBgtCompile,공기업 추경기정편성,10,AccDeptSeq,발의부서,int(10),10,19,,,,
2055,_TPEEstblsdBgtCompile,공기업 추경기정편성,11,BgtDeptSeq,예산관리단위,int(10),11,19,,,,
2056,_TPEEstblsdBgtCompile,공기업 추경기정편성,12,DetlBizSeq,세부사업,int(10),12,19,,,,
2057,_TPEEstblsdBgtCompile,공기업 추경기정편성,13,BgtItemSeq,편성목,int(10),13,19,,,,
2058,_TPEEstblsdBgtCompile,공기업 추경기정편성,14,BgtClassSeq,통계목,int(10),14,19,,,,
2059,_TPEEstblsdBgtCompile,공기업 추경기정편성,15,BgtClassName,통계목명,nvarchar(200),15,19,,,,
2060,_TPEEstblsdBgtCompile,공기업 추경기정편성,16,AppPgmSeq,화면코드,int(10),16,19,,,,
2061,_TPEEstblsdBgtCompile,공기업 추경기정편성,17,LastUserSeq,작성자,int(10),17,19,,,,
2062,_TPEEstblsdBgtCompile,공기업 추경기정편성,18,LastDateTime,작성일시,datetime(8),18,19,,,,
2063,_TPEEstblsdBgtCompile,공기업 추경기정편성,19,BaseSourceSeq,기준원천코드,int(10),19,19,,,,
2064,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,1,CompanySeq,법인내부코드,int(10),1,19,,,,
2065,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,2,EstablishedSeq,기정내부코드,int(10),2,19,,,,
2066,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,3,EstablishedSerl,기정순번,int(10),3,19,,,,
2067,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,4,SourceSeq,원천코드,int(10),4,19,,,,
2068,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,5,SourceSerl,원천순번,int(10),5,19,,,,
2069,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,6,DemdNo,편성번호,int(10),6,19,,,,
2070,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,7,HigDemdNo,상위편성번호,int(10),7,19,,,,
2071,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,8,AdiDispSort,조정출력순번,int(10),8,19,,,,
2072,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,9,UMAdjCompType,조정산출근거구분,int(10),9,19,,,,
2073,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,10,AdjCompGround,조정산출근거,nvarchar(100),10,19,,,,
2074,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,11,AdjCompFormular,조정산출근거식,nvarchar(100),11,19,,,,
2075,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,12,AdjAmt,조정금액,decimal(19),12,19,,,,
2076,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,13,IsAdjAmtReg,조정금액기표여부,nchar(1),13,19,,,,
2077,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,14,IsNewAddAdj,조정신규추가여부,nchar(1),14,19,,,,
2078,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,15,LastUserSeq,작성자,int(10),15,19,,,,
2079,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,16,LastDateTime,작성일시,datetime(8),16,19,,,,
2080,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,17,SMBgtType,예산구분,int(10),17,19,,,,
2081,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,18,CompileDeg,편성차수,int(10),18,19,,,,
2082,_TPEEstblsdBgtCompileItem,공기업 추경기정편성세부,19,DemdDeg,요구차수,int(10),19,19,,,,
1352,_TPRAdjIncomeEtc,자유직업기타소득,1,CompanySeq,법인내부코드,int(10),1,50,CompanySeq,1,,1
1353,_TPRAdjIncomeEtc,자유직업기타소득,2,Serl,일련번호,int(10),2,50,Serl,2,,1
1354,_TPRAdjIncomeEtc,자유직업기타소득,3,TaxUnit,사업자번호내부코드,int(10),3,50,,,,
1355,_TPRAdjIncomeEtc,자유직업기타소득,4,InhabitantsBizSeq,주민세사업장,int(10),4,50,,,,
1356,_TPRAdjIncomeEtc,자유직업기타소득,5,YM,귀속연월,nchar(6),5,50,,,,
1357,_TPRAdjIncomeEtc,자유직업기타소득,6,CustSeq,거래처내부코드,int(10),6,50,,,,
1358,_TPRAdjIncomeEtc,자유직업기타소득,7,SMDomForSeq,국내외구분,int(10),7,50,,,,
1359,_TPRAdjIncomeEtc,자유직업기타소득,8,SMResidenceSeq,거주구분,int(10),8,50,,,,
1360,_TPRAdjIncomeEtc,자유직업기타소득,9,UMNationalSeq,거주국가,int(10),9,50,,,,
1361,_TPRAdjIncomeEtc,자유직업기타소득,10,SMIncomeDivSeq,소득자구분,int(10),10,50,,,,
1362,_TPRAdjIncomeEtc,자유직업기타소득,11,PayDate,지급일,nchar(8),11,50,,,,
1363,_TPRAdjIncomeEtc,자유직업기타소득,12,WithholdDate,원천징수일,nchar(8),12,50,,,,
1364,_TPRAdjIncomeEtc,자유직업기타소득,13,Amt,지급액,decimal(19),13,50,,,,
1365,_TPRAdjIncomeEtc,자유직업기타소득,14,ExpnsAmt,필요경비,decimal(19),14,50,,,,
1366,_TPRAdjIncomeEtc,자유직업기타소득,15,InComeAmt,소득금액,decimal(19),15,50,,,,
1367,_TPRAdjIncomeEtc,자유직업기타소득,16,TaxRate,세율,decimal(19),16,50,,,,
1368,_TPRAdjIncomeEtc,자유직업기타소득,17,IncomeTax,소득세,decimal(19),17,50,,,,
1369,_TPRAdjIncomeEtc,자유직업기타소득,18,InhabitantsTax,주민세,decimal(19),18,50,,,,
1370,_TPRAdjIncomeEtc,자유직업기타소득,19,CorpTax,법인세,decimal(19),19,50,,,,
1371,_TPRAdjIncomeEtc,자유직업기타소득,20,FarmTax,농특세,decimal(19),20,50,,,,
1372,_TPRAdjIncomeEtc,자유직업기타소득,21,Remark,비고,nvarchar(100),21,50,,,,
1373,_TPRAdjIncomeEtc,자유직업기타소득,22,LastUserSeq,작업자,int(10),22,50,,,,
1374,_TPRAdjIncomeEtc,자유직업기타소득,23,LastDateTime,작업일시,datetime(8),23,50,,,,
1375,_TPRAdjIncomeEtc,자유직업기타소득,24,CustName,상호,nvarchar(100),24,50,,,,
1376,_TPRAdjIncomeEtc,자유직업기타소득,25,BizNo,사업자등록번호,nvarchar(40),25,50,,,,
1377,_TPRAdjIncomeEtc,자유직업기타소득,26,Owner,성명,nvarchar(60),26,50,,,,
1378,_TPRAdjIncomeEtc,자유직업기타소득,27,Personid,주민등록번호,nvarchar(200),27,50,,,,
1379,_TPRAdjIncomeEtc,자유직업기타소득,28,BizAddr,주소,nvarchar(280),28,50,,,,
1380,_TPRAdjIncomeEtc,자유직업기타소득,29,TelNo,연락처,nvarchar(40),29,50,,,,
1381,_TPRAdjIncomeEtc,자유직업기타소득,30,SMBizPers,법인/개인,int(10),30,50,,,,
1382,_TPRAdjIncomeEtc,자유직업기타소득,31,LawRegNo,법인등록번호,nvarchar(20),31,50,,,,
1383,_TPRAdjIncomeEtc,자유직업기타소득,32,SMInputType,입력방법,int(10),32,50,,,,
1384,_TPRAdjIncomeEtc,자유직업기타소득,33,AccUnit,회계단위,int(10),33,50,,,,
1385,_TPRAdjIncomeEtc,자유직업기타소득,34,BankInAmt,통장입금액,decimal(19),34,50,,,,
1386,_TPRAdjIncomeEtc,자유직업기타소득,35,SlipSeq,전표번호,int(10),35,50,,,,
1387,_TPRAdjIncomeEtc,자유직업기타소득,36,UMCostType,비용구분,int(10),36,50,,,,
1388,_TPRAdjIncomeEtc,자유직업기타소득,37,CostDeptSeq,비용부서,int(10),37,50,,,,
1389,_TPRAdjIncomeEtc,자유직업기타소득,38,CostCCtrSeq,비용활동센터,int(10),38,50,,,,
1390,_TPRAdjIncomeEtc,자유직업기타소득,39,LinkTableName,링크테이블명,nvarchar(200),39,50,,,,
1391,_TPRAdjIncomeEtc,자유직업기타소득,40,LinkSeq,링크일련번호,int(10),40,50,,,,
1392,_TPRAdjIncomeEtc,자유직업기타소득,41,UMAccGrpSeq,회계처리그룹정의코드,int(10),41,50,,,,
1393,_TPRAdjIncomeEtc,자유직업기타소득,42,ReducTaxCause,세액감면근거,nvarchar(400),42,50,,,,
1394,_TPRAdjIncomeEtc,자유직업기타소득,43,ProgFromTableSeq,원천테이블번호,int(10),43,50,,,,
1395,_TPRAdjIncomeEtc,자유직업기타소득,44,ProgFromSeq,원천번호,int(10),44,50,,,,
1396,_TPRAdjIncomeEtc,자유직업기타소득,45,ProgFromSerl,원천순번,int(10),45,50,,,,
1397,_TPRAdjIncomeEtc,자유직업기타소득,46,ProgFromSubSerl,원천하부순번,int(10),46,50,,,,
1398,_TPRAdjIncomeEtc,자유직업기타소득,47,InvestNo,투자등록번호,nvarchar(50),47,50,,,,
1399,_TPRAdjIncomeEtc,자유직업기타소득,48,BankAccNo,계좌번호,nvarchar(200),48,50,,,,
1400,_TPRAdjIncomeEtc,자유직업기타소득,49,UMBankHQ,금융기관코드,int(10),49,50,,,,
1401,_TPRAdjIncomeEtc,자유직업기타소득,50,AccOwner,예금주,nvarchar(100),50,50,,,,
1402,_TPRAdjWithHoldRep,원천징수이행상황신고,1,CompanySeq,법인내부코드,int(10),1,25,CompanySeq,1,,1
1403,_TPRAdjWithHoldRep,원천징수이행상황신고,2,BizSeq,정산사업장,int(10),2,25,BizSeq,2,,1
1404,_TPRAdjWithHoldRep,원천징수이행상황신고,3,RevertYM,귀속연월,nchar(6),3,25,RevertYM,3,,1
1405,_TPRAdjWithHoldRep,원천징수이행상황신고,4,PayYM,지급연월,nchar(6),4,25,PayYM,4,,1
1406,_TPRAdjWithHoldRep,원천징수이행상황신고,5,ReportYM,신고년월,nchar(6),5,25,ReportYM,5,,1
1407,_TPRAdjWithHoldRep,원천징수이행상황신고,6,SMReturnType,신고구분,int(10),6,25,,,,
1408,_TPRAdjWithHoldRep,원천징수이행상황신고,7,IsAdj,연말정산반영여부,nchar(1),7,25,,,,
1409,_TPRAdjWithHoldRep,원천징수이행상황신고,8,IsLump,일괄납부여부,nchar(1),8,25,,,,
1410,_TPRAdjWithHoldRep,원천징수이행상황신고,9,AdjYY,연말정산반영년도,nchar(4),9,25,,,,
1411,_TPRAdjWithHoldRep,원천징수이행상황신고,10,OldTaxRebateAmt,전월미환급세액,decimal(19),10,25,,,,
1412,_TPRAdjWithHoldRep,원천징수이행상황신고,11,OldReqTaxRebateAmt,전월기환급신청세액,decimal(19),11,25,,,,
1413,_TPRAdjWithHoldRep,원천징수이행상황신고,12,OldBalanceAmt,전월차감잔액,decimal(19),12,25,,,,
1414,_TPRAdjWithHoldRep,원천징수이행상황신고,13,TaxRebateAmt,당월일반환급,decimal(19),13,25,,,,
1415,_TPRAdjWithHoldRep,원천징수이행상황신고,14,TrustRebateAmt,당월신탁재산환급,decimal(19),14,25,,,,
1416,_TPRAdjWithHoldRep,원천징수이행상황신고,15,EtcRebateAmt,당월기타환급,decimal(19),15,25,,,,
1417,_TPRAdjWithHoldRep,원천징수이행상황신고,16,SettledAmt,조정대상환급세액,decimal(19),16,25,,,,
